brightness_change_rate,flux_variability,peak_brightness,duration,spectral_index,rise_time,decay_time,lightcurve_skewness,label
-1.822061547,1.919328821,2.190704804,0.650824232,1.892761401,0.415394714,-2.285620787,-2.257148402,0
-2.885630984,0.472133356,0.09600869,-9.471442321,-4.218736736,-0.517971972,2.231161479,-1.495679629,1
-3.530272932,-2.943196366,2.641526927,-3.798595893,0.175562257,-0.181053877,1.218037409,2.262879619,1
-1.102740154,0.930081635,1.148530275,-0.944330092,2.779907755,0.689417324,0.519298827,-2.754333688,0
0.566936693,0.655341852,0.325691503,4.498773277,-0.686103963,-0.179375655,-3.246820284,1.992753279,0
-2.007271259,2.857890023,2.827693974,-3.202869785,1.31501391,-0.485560798,2.891754461,0.40475041,1
0.169855501,0.963049844,3.872917581,-2.975784698,-1.292597037,0.482285193,-0.39359132,-1.527396443,1
-4.42736985,-0.8020742,0.414767182,-5.896880736,0.580909048,0.842317041,4.177569653,2.023183395,1
0.066512667,1.413817151,0.186049177,0.411388471,1.6450699,0.52678258,0.416680602,-1.452480252,0
-0.348400295,1.071313714,-0.618053193,1.062983944,-0.374577055,2.301694951,-1.972924913,-1.006906544,0
-0.994190922,-1.794084878,-2.117807686,-1.546502636,-1.930694633,0.73348401,-0.87028168,-0.167716948,0
-0.347096278,-1.016981998,-0.149497999,-0.916535417,-1.593208021,2.069512967,-1.666902972,-0.803103387,0
-3.096023936,-0.642959058,1.726738426,0.516991164,2.191434612,-2.520707573,0.752005734,3.24861864,1
-2.390199205,-2.663037015,-2.77963557,-6.078753624,-1.872829166,0.103905144,0.364614999,-3.313111219,0
-2.474862073,-1.6880172,-3.289713166,-2.891613276,-1.155664597,0.497922031,-0.478524785,-1.50604648,0
-0.899397519,-1.687240807,3.228102432,-0.476036211,-0.154507191,-0.475901046,-0.04523305,2.586241905,1
-0.779051035,1.724775777,0.008706303,4.198059035,-1.82203104,-0.197129098,-5.646588654,0.746860349,0
0.606308264,1.705235838,1.949064056,-2.031352379,-0.696052021,-0.238740925,-1.043910389,-3.538537397,1
-0.616148883,1.53879425,1.03079386,1.210475952,0.370368708,-0.623754242,-1.350587386,0.00744361,0
-1.946546904,-0.778728853,-2.852398782,-2.971960492,0.133940829,-1.488532523,0.817550326,-2.188584583,0
-2.447418708,-0.118161093,-2.403050055,-0.885481502,-0.065951389,0.964471227,-1.558134059,-1.745833505,0
-0.580080164,-2.647844975,1.674280018,-3.790045533,0.224024478,-0.692310779,3.430509518,1.471447189,1
1.892992315,-1.051288387,-0.207070742,2.2432121,0.626678403,-1.006151584,-0.956754795,-0.81293609,1
-1.543898836,0.879226568,-1.197991015,2.131948516,-0.686675029,0.000657857,-4.054961339,-0.892405325,0
-2.067324012,0.948464529,-0.03328205,1.609062152,2.226252058,0.743292387,-3.445420367,-3.44811623,0
-1.883838887,-0.241216176,2.109829044,-4.893686853,-0.861422937,-1.211088466,1.477928998,-0.452569894,1
-2.594033811,-3.919333725,-2.455502257,-4.56541263,-3.539972084,1.038839233,-1.861214808,-1.29765299,0
-0.236754632,3.873059272,1.912003649,-2.316670245,0.036566494,0.159564952,1.448514359,-1.350786397,1
-0.838695087,-2.248144394,-0.259971528,-1.455189817,-1.019305349,0.858755746,-0.914049471,-0.388602653,0
0.61587686,1.730353347,2.095885843,-1.579182951,-0.178710139,-0.306857563,0.071680795,-2.03351138,1
-0.46514185,0.3237573,1.428117848,1.51008446,2.243785825,0.296522248,1.777607466,2.643355828,1
-1.521404601,-2.11423317,-1.51449056,-1.376504996,-2.243264063,0.182836159,-2.173930133,-0.324049849,0
-3.891967492,1.267550664,-1.673558381,-7.495847103,-1.494784783,-0.104060731,4.250811617,0.346543753,1
0.604451783,-2.170552852,0.156666662,-1.048918327,-1.418843065,-0.214020992,0.036148719,0.600349511,0
-0.148606909,-0.183894042,1.046408584,-3.159058849,-1.481656597,-0.36113446,-0.925405487,-2.913107709,1
-3.461618617,-2.800583332,-3.516614817,-3.547513556,-1.751599491,-0.303006403,-0.957745069,-0.965752754,0
-1.738760881,1.19757719,0.680369321,0.331410652,0.695408216,-1.682049988,-2.280437938,-1.726298844,0
0.759307162,0.229147324,2.916071317,4.948080425,-0.897662279,-1.108896184,-5.297399679,1.318704674,0
0.359880769,0.802597284,-0.548560169,2.437121945,1.239004786,-0.232310905,-0.345250777,0.341849912,0
-0.835082455,-2.164189081,-1.20531955,-2.366130044,-2.124549851,1.299378255,-1.142485575,-1.004465804,0
-3.204709862,0.182222337,-0.89480058,-10.13536073,-4.439716036,-0.486750312,1.758307313,-2.801735775,1
-1.102873426,2.246837296,2.456879615,-0.434485671,0.724282795,-0.779914209,-0.608874777,-0.713849683,0
0.216079764,2.605178581,2.136023406,-2.437341244,-0.808376971,-1.344817721,-0.483747984,-2.981768857,1
0.00606108,1.590310764,2.489437462,-1.111439661,4.259314841,0.126968413,3.235124902,-1.983239777,0
0.292086081,-2.51548619,1.159018902,0.05658428,1.046011121,-0.043672183,1.01319084,1.175640626,1
-0.064895696,0.232222534,1.037557302,2.843237483,2.07524619,-0.85997548,-1.382760051,-0.16580843,1
-0.558404028,2.035828462,1.464244495,0.681238574,2.508050724,-0.423252624,-0.07342641,-1.773927665,0
-4.811231812,-4.585762599,1.314464219,-2.73702071,1.304695241,-0.398743318,1.630831797,4.07023226,1
-0.900014173,0.210240759,1.162474229,-1.135355109,1.424869293,-1.000898607,2.525134836,1.469753597,1
-1.732499837,2.11992743,-1.14634769,-3.492637143,0.099722235,1.326346868,1.952048766,-1.678495209,1
-1.679780686,-1.32128465,-1.293268339,0.02381831,-1.574652329,2.175866503,-2.974289903,-0.340154554,0
-1.001293533,-0.777281847,-1.893786599,-1.474533137,-1.010252264,1.104873146,-0.404861214,-0.852006081,0
-0.411070434,-0.411292965,0.04327736,-4.509260717,0.815811703,2.085702087,2.066408374,-3.83257718,0
-3.587683258,1.788993774,0.788490984,-7.309191412,-1.47895713,-0.077829974,1.878520144,-1.909559463,1
-1.48389239,0.878857566,1.82578071,-0.604883421,1.444362956,-0.632583133,-0.378275143,-1.017028184,0
-3.8815173,-3.020586705,1.583266125,-2.330110207,3.403164714,-0.644338463,2.141074724,1.219371429,1
-2.561542373,-5.321775943,-1.871546072,-8.5405893,-4.114060447,-0.036037822,-0.575781479,-3.536816989,0
0.476993577,2.423322482,1.765413994,-3.852327752,-2.190570158,-0.264033884,1.338803181,-1.069217315,1
-2.642164199,0.165661195,0.427150455,1.034765703,1.415762822,-0.350624091,-3.496075443,-2.153969491,0
-2.498457241,-0.645908783,0.340822151,-7.046334685,-2.374145117,-1.423113821,1.551221868,-1.411250475,1
-0.358290203,-2.569246156,3.143659706,-3.938487203,-1.926037303,-0.028502918,-1.088218564,-1.583838404,1
-0.623674589,0.913677674,-1.055691263,2.863016593,0.721068203,-0.57601203,-1.491285602,0.814996692,0
-2.381785002,1.386359676,-2.662978512,2.790493264,1.476809359,1.131597367,-2.035439799,-0.059556711,0
-2.175830013,-3.120695195,2.042847129,-1.37688418,2.295555714,0.516332018,1.548589727,1.591518272,1
-0.286542023,1.123103346,0.564585456,0.214046515,0.798004195,0.082357702,-0.064252182,-0.615753366,0
-3.015738148,-1.031964752,-0.091255145,-6.535640755,-1.801639786,-0.204584302,1.70649245,-0.776440484,1
-2.247084376,-1.811842713,0.735457863,-7.846821631,-4.188530849,0.976275049,1.682606648,0.33011606,1
-1.071645413,1.2996861,1.170405754,0.862783868,3.328292538,-0.903978671,-0.519904591,-2.541233769,0
0.122596112,1.046908971,-0.899176751,3.631145419,0.986205659,-0.696791454,-1.925182873,0.171442828,0
0.188525285,2.156822601,0.188701591,4.912577683,0.663724909,0.761629983,-3.575386938,0.209470668,0
-0.431374351,-1.554764313,-0.318053977,-1.598447248,-0.994710528,-1.461305675,-0.555731149,-0.825838419,0
0.933752111,4.428707923,1.801387833,-1.802775733,-0.558132039,0.015787413,1.962654562,-0.674684129,1
-1.201081079,-3.089370622,1.677842473,-0.728531796,1.123807665,1.343555606,-0.041051073,0.620398859,1
-2.583818495,0.43218676,0.876763561,-4.506462563,1.348008059,0.434920485,0.24910407,-4.516714752,0
-0.280370831,-0.878130429,0.569674393,1.943625778,-1.139656161,1.514704276,-3.157747556,0.74140274,0
-2.302666172,-0.808452175,0.917943068,-3.881440488,0.086450608,0.185212538,1.106113144,-0.745841874,1
-0.679909528,0.312803578,2.323392075,-3.993958804,-1.287712034,2.373730629,-0.332866577,-2.477618092,1
-2.080370624,-2.569485291,0.555014657,-3.950252127,1.748972685,-0.220999276,2.760840721,-0.593726815,1
-1.775356869,-1.284044655,-0.033844857,-5.850385194,-2.603418348,-0.040505462,1.330899981,-0.523060797,1
-1.723982826,-2.377106634,3.766391935,-6.36150267,0.522528739,0.355469825,5.253290414,2.185963982,1
0.0953533,0.778869026,-0.701428865,-0.500021758,0.922063673,-1.274428057,0.366137861,-2.084857873,0
-1.990978532,-2.576328943,-1.649908509,-3.400225518,-2.558856918,-1.673091008,-2.103694454,-1.996718514,0
0.530664624,2.753502171,1.55531921,2.653898536,0.285480461,0.138596066,-1.387484957,0.668817767,0
-0.789019117,-1.769356301,1.898976569,-2.711262824,-0.603321251,0.105836892,2.358965252,2.613817274,1
-0.200843664,2.786916102,2.807844929,-1.387260344,0.823181556,-1.826584678,0.17668113,-2.054712154,1
-3.338243583,-0.094713363,1.190497803,-1.649520346,3.041621696,0.194844662,2.79309419,1.755985894,1
-1.43697352,1.517329043,1.211327723,0.187706279,1.749734391,-0.463599299,-0.936128419,-1.643275079,0
1.559668016,-3.085867432,2.515869945,-3.618480385,-2.897891889,0.612158702,1.683523673,1.661225075,1
-0.862207598,-0.737881775,-1.492504874,3.554170196,0.817751909,-0.207220215,-2.263275176,1.180315472,1
-0.69216979,-1.177652407,2.79607456,1.508306207,2.333701534,-0.659066008,1.26263584,3.238351877,1
-1.387004967,1.42475051,1.404899515,-0.101296565,-1.746994614,1.690602804,-2.326017536,0.685148983,0
-2.657649355,-2.383828915,-2.854251422,0.2097142,-2.054763452,-0.70698789,-3.013189577,1.114824076,0
-0.474842235,1.749642345,2.099687974,0.329960053,1.766538756,1.525947865,0.434151427,-0.293957238,0
-1.344492757,-2.131359155,-0.947434545,-3.224920806,-1.703776969,0.130695944,-0.998507433,-1.868232074,0
-1.637996006,1.843295982,1.756441938,-0.193864358,0.619143903,-0.550435652,-1.930815804,-1.668482589,0
-1.929185343,1.180630241,1.028178728,-1.459031099,0.088240155,-0.18044834,-1.558355077,-2.033503958,0
0.047790298,-1.945674232,0.256985565,-2.20417407,-1.560578754,-0.378395661,-0.603237308,-1.086345601,0
-2.999276387,3.127189515,-0.421677147,-4.180335606,1.240461391,-0.826996173,3.882710733,-0.11671089,1
-0.582558541,2.309790947,2.506936419,4.352465063,2.731134884,2.045000911,-2.655480283,-0.083600215,0
-1.789319529,2.581371882,3.750977424,2.723171211,3.104973372,-0.442038862,-2.704545634,-1.050679006,0
-2.205725704,-1.847925586,1.878980853,2.519239304,2.344955626,-0.370676481,0.784331815,5.349638194,1
-4.39928169,-3.861900498,2.96887373,-0.012841067,3.172929616,0.359852315,-1.261719306,1.604593456,1
-2.192719916,2.248176907,2.693774029,1.062996135,0.83084702,-0.889970126,-3.580659158,-1.532308482,0
-0.58373332,-3.165510971,-0.392018348,-5.327070886,-3.224218806,1.421570512,-0.629045624,-2.473107609,0
0.44622851,2.327864566,2.131095091,2.233831378,2.442790078,0.728996512,0.634355193,0.541279834,0
-2.978501843,-0.444195219,0.418707867,-2.281510796,2.162200808,1.40704719,3.273207204,2.031569481,1
-1.508961508,0.263509588,-0.596670511,2.548134016,-0.435294633,-1.514522308,-3.992783673,-0.105187933,0
-0.777208944,-0.861971869,-1.369069775,1.205044501,1.691615143,0.001728423,0.106940294,0.046557592,1
-1.804554351,-4.113868549,-2.799539043,-6.99066864,-4.205058354,-0.29954058,-0.181186054,-2.432294739,0
-3.517060504,-3.298123815,-2.879410907,-5.076177678,-2.743685075,1.962904072,-2.110269525,-2.787820646,0
-3.343985889,-5.243888781,-3.162849656,-8.453110571,-4.242056079,1.164930704,-0.522374978,-3.001223303,0
-0.971025065,0.119656508,1.723104602,0.402409822,-0.162278765,0.798007305,1.102751704,4.086472421,1
-0.739369058,0.614399411,-0.849624521,0.87778848,-0.121201406,-1.245942203,-1.783828924,-0.877404416,0
-1.648742498,2.34558977,3.367712879,-1.401263714,1.670237514,-0.218484168,-0.128431182,-1.614614687,0
-3.476710871,-2.086447496,-4.137025912,-4.081400001,-2.053442189,-1.347234182,-1.150851755,-2.08795388,0
-4.834379741,-0.138762703,-3.193771073,-8.499595588,-1.849219914,-0.061801473,4.227357025,0.130692109,1
-0.53292374,0.166388531,1.255271746,1.58135149,2.406828846,1.380822594,0.2899863,0.564562849,1
-4.431882572,2.241447044,-0.719283831,-10.13579954,-2.873882313,2.054904104,3.882122203,-1.249650787,1
-0.65289361,-0.738843809,-2.206280502,-3.792477695,-1.059527252,1.535577507,1.149305489,-2.396913078,0
-1.827837438,2.322893428,3.626055846,-1.282470513,0.915730458,1.005947859,-1.387752604,-1.848234297,0
-0.624660828,-1.562747111,-0.452435505,-3.076828249,-1.710241183,1.144392408,-0.791855828,-2.093887691,0
-1.519027155,1.561886907,2.410832711,1.394497979,2.314178091,0.865452659,-1.566129937,-0.914976607,0
-2.23075561,-3.005171558,-2.336355818,-4.397693267,-2.384728469,0.498383215,-0.947200959,-1.963423663,0
-1.130876714,2.627264515,1.29081239,-5.26480586,-1.675453769,0.629904258,1.323296642,-2.267543886,1
-1.251859052,0.957023054,2.567175649,-0.528826623,2.366724879,0.770260671,0.813025614,-0.412055965,0
-1.98881055,2.314534695,-0.247480404,-3.85428191,0.316998965,-0.136098446,2.215894543,-1.448762937,1
0.128003446,-0.680504075,1.440514437,0.203314316,1.347559429,2.425374576,0.864132569,0.491465019,1
-1.179213705,2.097501583,2.492978689,3.007049312,4.276650648,-1.077959232,-1.25745272,-1.335825564,0
-1.860243355,0.925587793,0.686282924,-4.756707995,-0.967907819,0.192421531,-0.590074268,-4.02212388,1
-0.747387971,1.862923747,2.111009832,-2.021039502,0.735800112,-0.09488298,0.918797258,-1.258567722,1
-1.576881571,2.510638066,1.03984646,-5.41912234,-1.361727756,0.92024468,1.750371676,-1.916364372,1
0.2465919,0.912996491,0.42153553,-0.47608045,1.75567854,-0.477497586,1.592410781,-1.134637345,0
-0.117170072,1.554949689,1.769610257,-5.693741324,-3.619287126,0.838438146,0.988584441,-1.283632131,1
-2.833181618,-1.576149824,-2.293433163,-3.494916791,-1.119346835,2.114770443,-1.488873308,-2.905607323,0
-1.385461007,-3.633330449,-1.811017686,-4.338109101,-3.851069135,-0.288601347,-1.243366139,-0.822338885,0
-3.253311697,-0.955272411,-0.451627832,0.98382219,3.123301425,1.086977491,-0.231196698,0.560974594,1
-0.559534468,-0.015134996,0.706357175,0.977856095,2.008595131,0.098648935,0.630056008,0.53393056,1
-0.2022686,-1.634829661,2.021012228,-3.235597584,-1.589236521,1.772645259,-1.308829548,-2.381654299,1
-1.213327548,-1.578216255,0.354507657,0.487395835,-1.184832566,1.020708948,-3.195192247,-0.116594104,0
0.154105412,3.283381485,5.031832937,1.000240401,3.403565694,-1.070977547,1.970778394,0.829735754,0
-0.494592322,-1.510940478,-0.814722714,-3.145652907,-1.533100134,-0.963652574,-0.069154786,-1.776304866,0
-0.408075733,-0.828653734,0.054565152,0.364327326,1.405335405,0.136735712,-0.040904167,-0.639470895,1
-1.73755486,1.336386322,1.145294899,1.617468012,1.345157863,-0.48520508,-2.931391248,-1.507766235,0
-0.987382847,1.790583783,3.944832743,0.326206122,2.694846696,0.398330988,1.878448991,1.882919428,1
-1.281738331,-0.286647335,-0.977274323,0.453338023,-1.215032206,-1.238386585,-3.009196199,-0.878535767,0
-0.230113666,-1.528235883,0.486019447,-1.143792593,-1.746618025,-1.18678065,-1.904153569,-0.879890929,0
-3.184750538,-3.234865011,-3.660520276,-8.443508605,-2.744148728,-1.300934367,0.567342587,-4.535079844,0
0.530353216,1.320860866,1.013868108,1.236239021,1.656088289,-0.726582684,-0.003699332,-0.966708546,1
-1.928340874,0.008897277,-0.479305572,-1.141711459,-0.676380571,1.485732074,-1.819836103,-1.314200099,0
-3.288104417,0.92401739,2.156854221,-0.401914374,2.44066719,-0.382025187,-2.921221654,-3.381950876,0
-2.5223939,-2.724686597,-1.710893719,-3.464303884,-2.990808822,0.632870781,-3.084343235,-2.260134054,0
-4.57870944,3.723205179,-0.774784495,-7.212780507,0.156825398,-0.998591551,5.273469549,0.336082062,1
-1.698250389,-1.358351285,-0.359161962,1.101384594,-1.050361599,0.66007982,-3.468727706,0.275564816,0
-1.701220671,-1.059803474,-2.828602045,-1.934916843,-1.147516029,1.793958945,-0.679038909,-1.288831994,0
0.035257302,0.102871714,3.58204851,-3.860411578,-1.923228442,-0.167774732,-1.179810246,-2.693417194,1
-0.073272299,-0.510786438,4.375870215,-1.773204962,0.0591043,-0.846135384,-0.779239086,-1.160969441,1
-0.901545449,-1.345617598,0.219329429,0.006804793,-1.321741625,-0.912500822,-2.90942989,-0.68670595,0
-0.211677653,1.196057784,0.148205902,2.382445114,2.855291908,-1.370430901,-0.77704108,-1.584796074,0
-1.966475871,1.281657043,1.509569775,-0.947557317,-0.552279457,0.097381923,-2.347143592,-1.327417282,0
-1.815683041,1.28626202,2.542926044,-0.28609721,1.305199903,-0.972880656,-0.821493076,-0.428383784,0
1.088934877,1.294223248,2.827610561,-2.158465802,-1.307723206,-1.414761123,-0.660865084,-2.354428923,1
-0.947065407,-1.869029347,0.329803104,-1.502079634,-2.173824956,0.489469733,-3.132648682,-1.670073544,0
-0.419572161,-3.590380868,-0.561632491,-8.20711012,-2.799003343,1.034365919,1.567553355,-4.113923555,0
-1.098505983,-2.412856773,-1.864828278,-3.858355672,-2.598536027,0.185754538,-0.726513541,-1.827443983,0
-1.50233143,-3.579572096,1.470575227,-2.243121523,0.399828326,0.654830575,-0.104162757,-0.213921207,1
-3.449411272,-2.296884884,1.717853318,-1.801789212,4.219910994,1.542885053,1.348041176,-0.819736972,1
1.223500511,-2.498552995,4.015839426,-8.611273952,-3.182322621,2.559859743,4.745500441,0.236215744,1
-0.705093441,-2.438007135,1.873746407,-2.658301518,1.198686069,-0.00761402,1.813878482,-0.261212902,1
-1.937607033,-0.531214451,-1.002686837,-0.924561412,-0.682028344,0.217285355,-2.361307631,-1.807726668,0
-0.983963633,1.494885831,0.775905289,2.348258755,2.106575994,-0.108095091,-1.885306351,-1.123136274,0
0.897603195,1.939499489,3.340761793,-2.578709289,-1.940283062,0.945944285,0.018467813,-0.952123549,1
-2.173574853,-3.115027341,-2.58793311,-4.611399432,-2.509680308,0.241712376,-0.530786012,-1.68018918,0
-2.388189224,1.398076354,3.108386004,-1.767167392,1.918222577,-1.434502266,-0.434814057,-1.871901805,0
1.806012679,2.232333806,0.701687235,2.81732896,1.546752717,0.390948711,1.188467423,1.124174743,0
-4.298791558,-3.276602887,-4.73001118,-8.253379549,-2.120918108,-0.269814701,1.040823206,-3.7628753,0
-1.157129969,0.338078051,-0.699924212,-0.458544268,0.467738566,-0.780458683,-1.172632537,-2.029880627,0
-2.086576565,-2.287195557,0.953649742,-2.048391741,1.139342845,-0.106669753,1.183819633,0.775274482,1
-0.81366473,0.671434335,0.151081635,3.053049863,0.081295381,-1.589025516,-3.43799266,0.151850401,0
0.660861676,-2.43084545,1.945609066,-1.26832176,-2.546162079,1.234483104,-2.474625846,-0.723880155,0
-0.576864844,-0.226330933,-1.313482777,-0.746676813,-0.947070529,-0.773050951,-0.941829127,-1.015108426,0
-1.590338101,0.315107259,1.805708754,-3.103942143,0.340732735,0.470059265,0.734568841,-1.211877057,1
-0.927558059,-4.10177041,-1.359598341,-5.331814861,-4.002802823,0.344173729,-0.854928301,-1.573133667,0
-3.426264065,-2.200208036,1.645130311,-3.173171492,1.46782692,0.660051433,2.633171532,2.50822453,1
-0.897312651,-1.301345309,0.865619844,-5.819169591,-3.247892501,-0.189636847,0.287548839,-1.54510171,1
-0.905181943,-0.199773534,1.210069258,-5.431654455,-2.451371659,-0.7206763,0.160552347,-2.404859012,1
-1.382449615,-2.639865681,-0.638582344,-3.258034163,-1.969313623,-1.330639668,-1.311421385,-1.631939752,0
-0.660023813,3.964571795,1.243740252,-1.671299919,1.072526855,-0.781943852,1.781613672,-1.265840378,1
-2.528404872,-0.166767562,0.338461257,-1.823452546,3.237895406,-0.521894539,0.106071558,-3.615210606,0
-3.356645513,0.692638788,1.539228751,-1.615113838,0.804887734,-2.041268794,-2.580312982,-2.615169324,0
0.779359451,0.267083144,1.408762766,-0.836881289,1.686995436,1.204943728,1.296295607,-1.810420609,1
-0.936096622,1.112154364,-2.572134019,0.770762155,-0.308840315,-0.650081263,-1.106189917,-0.664324738,0
-1.55050585,-0.734622854,3.128318942,-0.771975333,2.051401914,0.271961188,2.604897348,3.231585822,1
-3.658718891,-0.630670715,-4.781789292,-2.68915081,-0.061749904,1.410728136,-0.319046749,-2.244607906,0
-4.02038122,-1.383588612,-1.756286046,0.30827789,0.005408496,0.771885222,-3.889826379,-0.935559855,0
-3.05937503,1.130979536,0.458016049,-6.387284207,-1.077091599,-0.147468606,2.176167724,-1.277876679,1
-0.506194501,-1.941959073,-0.871925954,-2.104137976,-1.913816517,-0.908180698,-0.948819036,-0.920032006,0
-0.868098415,-1.022166348,-0.843991303,0.825206363,-0.800430361,-2.263555123,-1.91378099,0.435666458,0
-2.659349216,0.637804773,2.379310362,-2.710973907,1.009702243,-0.059566739,-0.736878976,-2.208097597,0
-0.727270204,-2.314758608,-1.090999506,-1.540106709,-3.154707833,0.408249545,-2.396142983,-0.242591675,0
-0.52639248,2.339948353,1.957579477,2.932459787,2.702821993,0.263958024,-1.366774829,-0.588025301,0
-0.267956628,0.130721534,-1.574299944,-1.029241425,-1.375279096,-1.227520877,-0.727888262,-1.134168871,0
-3.830995827,1.245316294,4.552458102,-6.755319875,1.843212403,0.828235288,1.600255594,-3.54615731,0
-0.309756357,-1.990323925,-1.305651652,-5.947363279,-1.083014185,0.048723445,2.591520038,-2.878074996,0
-0.761713752,1.437921919,2.401149615,-1.089613189,2.195868964,-1.839094273,0.896056115,-1.608706955,0
-1.992236106,0.647804788,-0.080045434,-2.180024245,1.574081589,-1.037753188,-0.572881484,-3.911128394,0
-3.608416098,-3.002930485,2.912927342,-4.574591857,0.740579214,0.583451932,1.655208549,1.29719651,1
-0.43985593,2.591114543,2.962893457,0.323989627,1.541816311,1.724777068,-0.215904745,-0.78074948,0
0.154103094,-0.908105156,0.460151391,-2.068131104,-1.210923726,-1.524833955,1.049042933,0.516869561,1
-1.384160474,-0.60294111,3.934038771,-4.811962199,-1.543638121,0.677036451,0.194445524,-0.710090448,1
-2.568692476,-1.52372683,0.968795714,1.941922833,2.776546244,1.641110263,-1.553681062,0.686950174,1
-0.294407708,2.239802256,2.662019946,3.4224517,1.912722193,-0.985628254,-1.458360656,1.109889895,0
-2.749549692,-3.841550125,-2.407463101,-8.681665321,-3.760800081,-0.790405152,-0.781804759,-5.01475879,0
-1.915378567,-0.906353375,-0.716706149,-3.05735506,0.318453871,1.52344393,0.340338366,-2.133633794,1
-4.127919061,0.239269887,0.959401411,-4.662415393,-1.385817002,1.271798874,-2.576700377,-3.247235727,0
-1.110501858,0.757803095,1.697174515,-3.764207181,-0.283939075,0.14844063,-0.476394923,-3.649480604,1
-0.953384325,1.89497906,1.344135768,-3.353695959,-0.30134754,0.031439536,1.989053247,-0.459719358,1
-0.149652018,1.650033701,-0.752983869,5.032947971,1.923169756,0.578428889,-3.276222341,-0.784397807,0
2.465366454,2.735323866,1.101885416,7.505714888,3.642983332,-1.202996372,-0.427995281,1.961214097,0
-0.801825663,-0.752336517,1.6977902,-0.10851354,1.107649481,0.240703225,0.968430075,1.65951257,1
-2.120822331,-2.327189525,-2.408744064,-4.34989127,-1.476458184,-1.602206905,0.045671717,-2.11209447,0
-0.141819109,2.835437574,3.128916144,-2.552433815,-0.097575005,0.554772854,1.328512977,-0.824199427,1
-2.230778923,-1.011648258,1.402686995,-6.776873374,-2.52250504,-1.617404932,0.535993508,-1.865306589,1
-2.342389996,1.385630824,2.588666209,-3.952722758,-1.384181145,1.097904757,-0.627346114,-1.142173871,0
-2.812112108,1.565253205,2.170891409,0.465842007,1.609467941,1.150705726,-3.25186635,-2.280539328,0
-2.38088446,-2.830665935,-1.086045208,-4.44063514,-1.832473229,0.088249982,-1.348250551,-2.562917151,0
-1.916756201,0.039864923,0.580887039,-8.308433152,-4.122918896,-0.899701489,-0.442116857,-4.289415106,1
-0.884836008,0.654601982,0.356173162,-0.325721411,-0.636503278,0.823060977,-0.58387127,0.494938612,0
-2.551948506,1.641501387,3.269726397,-1.089582278,1.649448346,-1.093166232,-1.240540689,-1.511300526,0
-1.55255482,1.64847681,0.980684302,-3.884573547,-0.567122435,2.815124275,1.568967387,-0.863262398,1
-3.608678015,-0.27496924,0.391004456,2.856213644,4.424376733,-0.26701487,0.143028631,2.505956393,1
-3.046657266,-0.655025571,-3.423294878,-2.897382067,0.488447684,-0.837036838,0.197462922,-2.526084626,0
0.474632317,-3.483759356,1.689875789,-4.918870038,-2.503656163,-0.092708873,2.594044242,1.488987038,1
-1.370417541,-0.85208419,-0.540831396,-0.061292113,-0.394297904,-0.949214339,-1.887395704,-0.636281568,0
0.570340901,-1.171776536,2.04020445,0.5959851,-0.282719729,0.484334398,-1.49584108,-0.060446166,0
0.386619204,-0.380733562,0.500053339,1.549428942,-0.723600778,1.400925027,-1.667110203,0.762810631,0
-2.844268623,1.354624777,2.836610999,-4.037097769,1.419280664,0.738746221,0.151661649,-3.167259768,0
-1.878478093,0.920983397,-0.160740796,0.682338544,2.653627584,0.762327777,1.379234544,0.980974711,1
-0.651440869,-0.984402967,-1.8055736,2.037107418,-0.417465381,1.729539774,-2.237985003,0.444002361,1
-2.149983196,-1.944846712,1.281353175,-1.331484398,3.058376094,0.815950951,0.914302791,-0.977112916,1
0.559851009,-1.528177836,1.29916977,-0.30105667,-2.331875542,0.554400178,-2.659461009,-0.435884406,0
-2.71723088,-0.091460835,0.691693185,-4.556301476,-0.017688184,0.883330305,3.059359803,1.195098373,1
-2.911060347,-2.512722386,-3.484931186,-4.908789205,-1.984038999,0.077302676,-0.511108564,-2.589917395,0
-2.358732103,2.489849539,0.618119573,-3.328619048,1.41871128,-1.725358108,1.83865268,-1.904216134,1
0.939292938,-3.216459354,2.194840757,-0.313218575,-3.318320552,0.033277763,-2.90000938,1.090401868,0
1.261972358,2.041761015,0.697716942,5.375244142,1.749328555,1.962494849,-0.890696252,2.195343894,0
-0.756521108,2.227701697,1.240242786,3.220170914,4.408839624,1.071744973,-1.616807746,-2.80749177,0
-2.087372061,0.891103123,-2.419467805,3.039473461,0.130574814,-0.009952288,-2.800875047,0.959021308,0
-1.647368703,1.992000636,0.462113643,-5.481645376,-1.770966698,1.337955282,1.947865309,-1.241918099,1
-0.054747963,2.137889919,0.78524823,1.309061085,2.441331066,-0.448359597,-0.336817459,-2.08907647,0
-1.29388345,-1.059127785,-1.239897106,-2.939017311,0.535076382,0.599593199,2.357709976,-0.402633207,1
-3.583341583,1.239961689,2.745737691,-2.127930074,0.452400493,1.011543751,-2.785624005,-2.48472488,0
-2.798489782,-3.247608321,-2.293641513,-1.067396981,-2.806312422,-0.179683835,-3.573815426,0.297642209,0
-0.776521537,0.058727768,-1.341184575,0.497141593,-0.316261219,0.865758753,-0.989297183,-0.091083366,0
-0.126150497,-1.097376828,2.968219211,-1.955126599,-0.720452171,-1.479451624,0.586418699,1.001752782,1
-0.769085385,-1.511559872,-1.130255062,-4.436166865,-1.349003882,-1.563504267,0.802620065,-2.462885416,0
